Tweet,Actual label,Predicted label
why did they give the old man in the Six flags commercials a speaking part??...he was already creepy enough as it was... i see nightmares,0,0
@ankinanti sakit..sakit demamnya muka gw ampe merah !!,0,1
Little Punk  - photo at http://twitxr.com/pakesso/updates/195581,1,1
I am at school studying like a good kid. But I forgot my iPod headphones,0,0
"If this rain doesnt go away, I'm staying in bed all week til Mommy gets here",1,0
Just applied @ Allen Theatres Mall Cinema.,1,1
woo business deal and negotiations are positive. onward and upward for epicservers and things to come,1,1
"@vasvalch Me too. I'm sure you know how it feels to be in my place now  Hugs and kisses, sis :*",0,1
Sooooo many papers!!!!!! Poor trees,0,0
mmm pink hair again  yay summer&lt;3,1,1
Anyone want to buy an apartment in the Caribbean with a beautiful view?,1,1
"&quot;Are you daft, punk??&quot; just made up in collaboration with a friend who doesn't tweet (yes, they exist), so I get to use it. Lucky me!",1,1
@JenStewartPhoto no I wasn't there..I am out of town. hope you and your kiddos had a good time,1,1
"@jurgmeister  pumped mate, it's going to be an epic week. Got some golf schedules too",1,1
I think tonight needs to be an early one...I'm exhausted,0,0
lol i put boyz i meant bird flu,0,0
I HATE GEOGRAPHY!,0,0
Just finished 9 holes of golf with Sam Cody and friend. They better stick with music.,1,1
@thesldude86 poor shia seems like ur havin kind of a rough day  try to get some rest..relax,0,0
@rongreenetunes I will be there! I was going to go to the show with Jamal last Fri at the windery but I couldnt,0,0
@Peter5tewart yeah.. I left cause my pc can't run the client anymore. I had thought I would have a new one by now..,0,0
#3hotwords BREAKFAST ALL DAY!,1,1
still got that fricken tooth ache  get it pulled friday (wisdom tooth) oh i don't want to go get it done though,0,0
@famousflower because life sucks,0,0
Just woke up and so damn happy that I finally can sleep untill 11am  And drink tea the next hour &lt;3,1,0
"@joelyuk If you think Florida's heat will be too much, I will reluctantly take your place",0,1
"Last interview done! Woo! Now decision and rejections, damn",0,0
"@dancingcow i agree with @kaylahgyrl12 hehe   have a good rest of the shift, time to go home soon!",1,1
"@MikeStarMusic yes do it M &amp; u will see the celebration in ur palate, a true fusion on the yum ness",1,1
"@siobhanhiggins Dont do it Shiggy, youl get eaten by a squirrel  xx",0,1
@mitchelmusso its it done?,0,0
is lurrrving the weather,1,0
It's a FRIDAY!,1,1
"@emileesays  holiday world. i go thr lk every summer, its so much fun. (: i cant wait 2 ride the pilgrims plunge! ;o i wish U could go. :|",0,1
going to civics class now... im sooo tired right now,0,0
"@bronbrown Sorry luv, i am actually a tad lazy when it comes to checking followers thingo. But have found u now, all's well",1,1
Jennia's on a subway commercial!!! Ahh she looks beautiful!  Work!,1,1
@KSchmidt4 shakes head in disappointment  lol,0,0
Currently at TCU seeing Twelfth Night w/ Whitney &amp; Natalie. Trinidee had to leave  Get to feeling better!!,0,0
@MichelleZink  i feel so bad for kenneth! poor guy..he really is rarely sick- im surprised he got the flu this late in the season...,0,0
@hal_berstram There's more than one real TV channel. And the whole tour is going to be on silly TV.,0,0
Off out on my bike now going up to Tow law and back legs are a little tight from the run yesterday,1,0
@rmilana doing awesome! tried to stay quiet tonight until i found out about @liquidwings via @Sn0wrose. hope she's okay,1,1
Can't find the perfect dvd authoring software,0,0
@brianfickley,0,1
Sad that I won't be able to make it to employment.nil? this weekend   #rubyjobfair,0,0
I got a new swim suit!   Got super excited about it...though I'm not really sure why O.o,1,1
Got the Macbook Pro seller to send me the serial number of the machine before I paid. Turns out its just a macbook so not buying it now,0,0
@GStuedler why you hiding from me,0,0
"EWWIES! Read over an old tweet just now, and remided myself that I did a bad bad thang.  Great, the yuckity feeling is back.",0,1
Reading. Dont feel good,0,0
"@bonesinoz Yeah, it's so foggy. The sky's a big white blanket.",0,0
"-(o|o)- i can see you  science  meh.. with the ppls iluv &lt;3 ...Jess-Hayley-Taylor and KAKA but poor her, she had 2 movexx",0,1
i would greatly like to meet @ddlovato. but my parents dont let me do anything. not even if i pay for it. LAME,0,0
"Is at work, and i already dont feel well.   well good night twitter till. Be well.",0,1
"have 2 days left in Florence, then off to Rome, then the US. I'm kind of upset about this  BUT then i'm in puerto rico with @rudybbq",0,0
"I just woke up and want to watch paris' new bff, but mark insists on finishing up men vs wild. Reruns  God bless 'em.",1,1
@brittb1 re:definition --see I'm not so bad,1,0
@FayeFoucault Oh that was mean!! NOw i cant wait til tomorrow,1,0
@mitchelmusso http://twitpic.com/6pe9h - awesome,1,1
is home and happily exhausted after 5 days at Disneyland. I wore the 'new' right off my new-old shoes! Next year I'm taking a pedometer.,1,0
@brybrywithay : sorry,0,0
Omw 2 my car. Gonna b late 4 work,0,0
@HammerHead4Him I no yu not boy,1,0
"@dupreeblue interesting stuff: Metro Station, Houston Calls, Maldroid, Farewell, Sing It Loud, Broken West, Snow Patrol so far",1,1
It's starting to look like the @ScifiLeague website may not happen in any form,0,0
sleepy time.. work at 630 am,0,0
watching Fallon with mom and working on a project...school is hard,0,0
"fought my way through most of &quot;modern warfare&quot;, now wonderin how the hell I am going to make this &quot;veteran&quot;-mode",0,1
"@lifeisnocheese i am so jealous, i want that game  i picked re 5 instead of it and i think it was a big mistake",0,0
@Sydney584 Did you do the show this morning? I couldnt find you guys on Ustream. Hope youre well,1,1
Haha what a night,1,1
Sitting in my hotel roommm! I miss Kellan,0,0
Is miserable  i feel like im gona cry  sux!,0,0
@bandnerdtx it's because you saw land of the lost,0,1
*yawns* Im tired but im not. School just ended yesterday and now i get to record my song that im writing right now on my computer.,1,0
"Getting ready for work again  although, I'm only in till 4, and I'm off tomorrow!",0,0
"@bellazombie if you can't sleep, I suggest watching the &quot;girlfriend experience&quot;, that should do it!",1,1
Best day at park for Mother's day -- love my Mum to bits!! Massive weekend tho -- wee bit weary but super content!,1,1
"@ddlovato demi: i wish i could be in EVERY show you make  im just a little far from where you live, im from argentina",0,1
Gets the f'in hint,0,0
"trying to learn one handed cubeing, i can do it but takes me awhile not that u guys care or anything but better than nothing",1,0
I did the 3K. It was amazing! I had so much fun!  then went to see a baptism in Vac..then back to budapest,1,0
@justingimelstob why don't u have a radio show yet..? u and Jim should start one up,1,1
@hillaryxcore I let a bird &amp; squirrel cross the street yesterday.,1,0
"@Cici_K yeah i got it, but u have to sign up",0,0
i like broke my backkk  haha. whatever one week of school than summmer,0,0
@lilyroseallen the question is are they in the mood for you???,1,1
@biggoldchainz it's sold ouuuuttt,0,1
"Mmmmmmm. I love Espresso......the app, that is. I guess the real thing helps me work efficiently too",1,1
@Lynda511 im going to see them too at crocrock &lt;3  !,1,1
thanks to Arthur i've never forgotten how to spell aardvark.,1,0
"I want the 3Gs so badly, but they'll be so expensive here in Belgium",0,0
@SpringWolf - Ryan loves SpongeBob - watched all the new ones all week! Got to the Science Channel tonight though,1,1
I HAVE NOOOOOOOOOO FRIENDS ON TWITTER IT MAKES ME SAD WILL SOMEONE FOLLOW ME,0,0
"@asadovile aha you pyyp , now you have twitter to",1,1
45 degrees and rain  can't wait till I'm at the beach!!,0,0
@Jizziztheshiz Spanx U very much...you crack me up.  Hope lunch was good!   Enjoy Australia!!,1,1
I should learn how to twitter from my phone so I can stay occupied at work where it is blocked. Along with FB and gmail,0,0
http://twitpic.com/61f0p - some of the girls in chicago,1,1
@wfz Me too!   Will look into it now...,0,1
"@fakealiens No, I like your hair. You're so sexy. and the mohawks would be so cute  xoxoxo ilu",1,1
"@s8219: 6,782. I fell asleep for a long period in the middle.",0,0
@tommcfly Enjoy it! I don't have enough time to see movies. Sometimes university sucks!  Spend a good time in Chile! Argentina miss you!,0,1
Yay! I goy my facebook name changed.  Veronica Fletcher-McFLY,1,1
Sunnnnnnnnyyyyy! But I'm working come half 6 till 12  sadface.,0,0
Time for second breakfast,1,1
woke up not feeling 100% after visiting our favorite cocktail bar last night.  Day trip to Plzen scratched,0,0
@andyroddick i love u andy  wish u to be the winner xxx,1,1
@DDUBFOSGIRL June 21st is my birthday   And it's also Father's Day ... wonder if the guys will do anything special since they are fathers.,1,1
@darrenhayes aww i had not heard that rumour but its a shame   maybe one day :p,0,0
@justex07 iwent to a private school so my graduatig class had about 90 people in it  lol,1,1
I miss my Mum and Sister already and their flight hasn't even left yet.....,0,0
@moonfrye Love Tom Petty--Thanks,1,1
"I love these people. Loserdom averted, table cover cartoons and Rock Band saved the day! I am driving home happy.",1,0
@rawdawgbuffalo just chillin and living..you!?,1,0
"Idk rachel, but another one tried",0,0
"@choweee perhaps a raw meal is in order once i get to boston! would you mind sending me your mobile, im on my third phone of the month",0,1
Chilling in the pool with Kassi for a few hours while Solomon is doing some job training.,1,1
I think I will teach a little of R33 and mix it with another Round this week!! Cant wait for @chalenejohnson to suprise us with R37!!,1,1
Geez! I wish i had a man to come home to that could rub mah shoulders after a long day!*sigh*,0,0
senior banquet preppp all dayyyyyyyyyy T_T but itll be fun tonite,1,1
"Ran 20km today while fiancee was writing exams. 1:35:04. Captain, my black pomeranian got his first grooming. Lots of fur missing",1,0
needs privacy at all times... Certain informations are confidential and don't wish to let other people know... This makes me so upset.,0,0
"@mr_billiam Nope, unfortunately. I'm talkin about 320GB of data (4 x 80GB). What a crock!   #vistasucks #clusterfuck",0,0
Metromix canceled the free lunch at SATCO today. #squarespace,0,0
"@NaomiMB Suppose I'd better go then, was hoping for a way out today  How you been? Long time no speak",0,0
"@doverbey Yes, I consider you a great friend. I will miss you tomorrow  Have fun in NY!!! Give everyone hugs and smooches for me!",0,1
finally getting the sleepsies i deserve,1,1
@shaevvv how could you be so heartlessss?  what's wrong?,0,0
I beliiiieve I can FLY !!  lmao,1,0
sending butterflys to her love. ohh yes it's LADYS NIGHT  &lt;3,1,1
@Skyler_Kay I need to be in a happy place!!!,0,0
Have a great Friday everyone.,1,1
"@ultris It was tops, ta. Everything we'd wished for. Shame we're back to rain tho",0,1
@erikaANGEL hmmm how to make you feel better  whats wrong!? DDD&lt;- does that help? :/,0,1
Oranges are disgusting. That level of gross-ness should be illegal,0,0
@markuspaulus Thanks bro...have a great day!  Go WINGS!!,1,1
@daynah Wish i could be there!  I am not getting into SF until next weekend,0,0
"@sillyspike thank you, I hope you enjoy your shake   LOL",0,1
"@Jonasbrothers i love the new songs! i can't wait to have Lines, vines &amp; trying times in my hands ? love ya, guys",1,1
@djahop see u next week,0,1
@FL_Studio a cleaner look... and remove the old &quot;pattern playlist&quot;. And only have the &quot;track/song playlist&quot;... And new plugins,1,1
sad because everybody is going to church camp 2morow and i have to go to summer school,0,0
"@ErinSchmidt I would seriously read your blog, and @TraceyMmm 's blog. They would totally have the BEST content.",1,1
bored... nothing to do!! hmmm...,0,0
@robluketic is there anything we can do to help convince them?,1,0
"mar, im sure you will ur suprise  where is the sun people?",1,0
Have a good friday night,1,1
"Shame have to work today. But the sun is shining, door is open, and a warm(ish) breeze is ambling in. One thing missing - biscuits",0,0
you're all a bunch of revolting cocks,1,0
I really wish I hadn't missed that call since its pretty much the only time I get to talk to him at all every week...,0,0
"Oh yes, angels and demons are very worth to watch , almost cryy",0,1
@BabyKExclusive I don't remember  lmao!,1,0
@thatonehost what are the chances of you remembering one specific auditon tape that my father in law sent two years ago?,1,1
Thanks @samuelrutldge  #followfriday,1,1
Fuck you 425shittalker lol,1,0
"@sebleedelisle  yes, i think it's a bit far.  but on the other hand, it IS ted leo...",1,1
@SamDPS welcome to twitter buddy!,1,1
